1,26,5,30,23,
24,14,4,8,22,
25,2,30,20,11,
25,27,17,8,11,
0,14,29,31,22,
1,26,6,21,35,
12,14,7,9,34,
24,1,7,9,34,
1,15,29,19,35,
0,25,29,20,10,
12,4,29,8,33,
14,5,30,20,10,
24,15,5,33,10,
24,28,18,8,10,
13,4,6,21,35,
0,14,29,9,34,
0,14,28,8,33,
34,11,1,26,16,
0,16,6,20,34,
25,15,6,10,35,
13,26,27,28,29,
