5,10,15,24,33,
8,10,18,24,28,
4,6,13,21,35,
0,9,14,29,34,
1,21,23,26,28,
1,11,16,26,34,
0,6,16,20,34,
6,10,15,25,35,
2,11,20,25,30,
7,11,17,25,27,
0,14,22,29,31,
1,6,21,26,35,
7,9,12,14,34,
1,9,19,24,34,
1,15,19,29,35,
0,10,20,25,29,
