15,5,10,33,24,
28,18,8,10,24,
4,6,21,13,35,
14,29,9,34,0,
26,28,18,21,1,
16,26,34,11,1,
16,6,20,34,0,
15,6,10,35,25,
2,25,20,30,11,
25,17,30,10,11,
0,14,29,31,22,
1,26,6,21,35,
12,14,7,9,34,
1,24,19,9,34,
1,15,29,19,35,
0,25,29,20,10,
