TimeSinceStart,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z
0.8533148,1,Training,0,0,Flat,3,prepare,-0.06167187,1.391822,0.001512491,350.7385,269.9423,0.9314758,-0.265333,1.352485,-0.1023492,56.01408,276.0521,56.09982
0.91998,1,Training,0,0,Flat,3,prepare,-0.06173101,1.391779,0.001503286,350.7753,269.9264,0.925153,-0.2652822,1.352468,-0.1021636,56.01767,276.0344,56.08281
0.9422017,1,Training,0,0,Flat,3,prepare,-0.06175704,1.391761,0.001501725,350.7916,269.9231,0.9235055,-0.2651995,1.352479,-0.1021296,56.01834,276.0372,56.08924
0.9644235,1,Training,0,0,Flat,3,prepare,-0.06174677,1.391768,0.001501654,350.7852,269.9254,0.9254983,-0.2652275,1.352488,-0.102108,56.01485,276.033,56.08123
0.9755344,1,Training,0,0,Flat,3,prepare,-0.06176971,1.391751,0.001497905,350.7996,269.9229,0.926142,-0.2652256,1.352468,-0.1021087,56.01501,276.0333,56.08214
0.9866452,1,Training,0,0,Flat,3,prepare,-0.06175594,1.391762,0.001514266,350.7908,269.9357,0.9249878,-0.2652779,1.352489,-0.1021614,56.0203,276.0448,56.094
1.008867,1,Training,0,0,Flat,3,prepare,-0.06173766,1.391774,0.001501926,350.7795,269.9284,0.9278409,-0.265289,1.352505,-0.1021755,56.01945,276.0436,56.09304
1.019978,1,Training,0,0,Flat,3,prepare,-0.06176689,1.391753,0.001502455,350.7978,269.9249,0.9245083,-0.2652611,1.35251,-0.1021694,56.01443,276.0314,56.07933
1.042199,1,Training,0,0,Flat,3,prepare,-0.06178453,1.391741,0.001511323,350.8088,269.9241,0.9174956,-0.2652131,1.352509,-0.102237,56.01712,276.0371,56.08541
1.05331,1,Training,0,0,Flat,3,prepare,-0.061765,1.391755,0.00149873,350.7966,269.9249,0.9271965,-0.2652757,1.352487,-0.1021553,56.0247,276.0406,56.08976
1.064421,1,Training,0,0,Flat,3,prepare,-0.06175531,1.391762,0.001505037,350.7905,269.9259,0.9235045,-0.2651815,1.352493,-0.1021902,56.02211,276.033,56.08123
1.075532,1,Training,0,0,Flat,3,prepare,-0.06176475,1.391755,0.001498814,350.7964,269.9254,0.9275079,-0.2652469,1.35249,-0.1021575,56.01854,276.0218,56.06823
1.097754,1,Training,0,0,Flat,3,prepare,-0.06176332,1.391756,0.001504336,350.7955,269.9283,0.9259757,-0.2652585,1.352495,-0.1021517,56.01804,276.0231,56.0699
1.108865,1,Training,0,0,Flat,3,prepare,-0.06176183,1.391757,0.001500755,350.7947,269.923,0.9241256,-0.26524,1.352482,-0.1021362,56.0226,276.0341,56.08199
1.119976,1,Training,0,0,Flat,3,prepare,-0.06176873,1.391752,0.00150595,350.7989,269.9265,0.92329,-0.265259,1.352483,-0.1021213,56.02417,276.037,56.0858
1.131086,1,Training,0,0,Flat,3,prepare,-0.06178268,1.391742,0.001507816,350.8077,269.9222,0.9184288,-0.2652263,1.352439,-0.1021492,56.02434,276.0395,56.08709
1.142197,1,Training,0,0,Flat,3,prepare,-0.06177849,1.391745,0.00150866,350.8051,269.9254,0.920474,-0.2652906,1.352452,-0.1021027,56.02306,276.0276,56.07446
1.164419,1,Training,0,0,Flat,3,prepare,-0.06175512,1.391762,0.001512025,350.7905,269.928,0.9202486,-0.265335,1.352454,-0.1021201,56.0232,276.0287,56.07495
1.17553,1,Training,0,0,Flat,3,prepare,-0.06177735,1.391746,0.00151281,350.8044,269.9232,0.9156321,-0.265313,1.352456,-0.1021571,56.02356,276.0296,56.07681
1.186641,1,Training,0,0,Flat,3,prepare,-0.06179197,1.391735,0.001503718,350.8135,269.9271,0.9253919,-0.2653473,1.352451,-0.1021421,56.02679,276.0316,56.07903
1.197752,1,Training,0,0,Flat,3,prepare,-0.06177391,1.391748,0.001501608,350.8022,269.9216,0.9223403,-0.265366,1.352454,-0.1021452,56.02539,276.0296,56.07721
1.208863,1,Training,0,0,Flat,3,prepare,-0.06176743,1.391753,0.001512119,350.7981,269.9277,0.919868,-0.2653318,1.352447,-0.1021457,56.02285,276.0281,56.07477
1.219973,1,Training,0,0,Flat,3,prepare,-0.06176089,1.391758,0.00150806,350.7941,269.925,0.9206359,-0.2653494,1.352436,-0.1021573,56.02246,276.0279,56.07364
1.231084,1,Training,0,0,Flat,3,prepare,-0.0617728,1.391749,0.001508276,350.8015,269.9276,0.9226341,-0.2653654,1.352446,-0.1021521,56.02291,276.0305,56.07671
1.242195,1,Training,0,0,Flat,3,prepare,-0.061791,1.391736,0.001517504,350.8128,269.9272,0.9156228,-0.2652342,1.352449,-0.1021536,56.0277,276.0352,56.08152
1.242195,1,Training,0,0,Flat,3,prepare,-0.06178409,1.391741,0.001506425,350.8086,269.9253,0.9219534,-0.2652935,1.352439,-0.102134,56.03021,276.035,56.08042
1.253306,1,Training,0,0,Flat,3,prepare,-0.06177659,1.391747,0.001523341,350.8038,269.9322,0.9155418,-0.2653117,1.35243,-0.1021088,56.0297,276.0328,56.07818
1.275528,1,Training,0,0,Flat,3,prepare,-0.06176994,1.391752,0.001515008,350.7996,269.9318,0.9211981,-0.265137,1.352405,-0.1021057,56.02765,276.0293,56.07491
1.286639,1,Training,0,0,Flat,3,prepare,-0.06178404,1.391741,0.001515529,350.8087,269.9314,0.9205633,-0.2654558,1.352363,-0.1020806,56.01986,276.0104,56.06702
1.297749,1,Training,0,0,Flat,3,prepare,-0.06177537,1.391747,0.001524032,350.8032,269.932,0.9149682,-0.2655034,1.35236,-0.1020936,56.01981,276.0092,56.0662
1.30886,1,Training,0,0,Flat,3,prepare,-0.06178021,1.391744,0.001523918,350.8063,269.9302,0.9135193,-0.2655095,1.352396,-0.1021093,56.01854,276.008,56.06673
1.30886,1,Training,0,0,Flat,3,prepare,-0.06177944,1.391744,0.001520702,350.8057,269.9335,0.9185469,-0.2655394,1.352401,-0.1020977,56.01814,276.0088,56.06732
1.319971,1,Training,0,0,Flat,3,prepare,-0.06178923,1.391737,0.001521195,350.8119,269.9302,0.9155546,-0.2655762,1.352401,-0.1020952,56.01883,276.0073,56.06597
1.331082,1,Training,0,0,Flat,3,prepare,-0.06178228,1.391742,0.001515289,350.8076,269.9286,0.9183971,-0.2655193,1.35241,-0.1021266,56.01608,276.0059,56.06481
1.342193,1,Training,0,0,Flat,3,prepare,-0.06177544,1.391747,0.001519582,350.8033,269.9324,0.9184767,-0.2655232,1.352412,-0.1021351,56.01514,276.0064,56.06516
1.353304,1,Training,0,0,Flat,3,prepare,-0.06177357,1.391748,0.001520109,350.8022,269.93,0.9161114,-0.2655481,1.352414,-0.102129,56.01514,276.0064,56.06514
1.364415,1,Training,0,0,Flat,3,prepare,-0.06177458,1.391748,0.001519657,350.8027,269.9315,0.9177146,-0.2655,1.352394,-0.1021088,56.01722,276.0103,56.06983
1.375525,1,Training,0,0,Flat,3,prepare,-0.0617884,1.391738,0.001520249,350.8114,269.9307,0.9165915,-0.2654566,1.35242,-0.1021233,56.01625,276.0111,56.07027
1.386636,1,Training,0,0,Flat,3,prepare,-0.06178288,1.391742,0.001517284,350.8079,269.9298,0.917975,-0.2654135,1.352428,-0.102117,56.01551,276.0114,56.06967
1.397747,1,Training,0,0,Flat,3,prepare,-0.06178978,1.391737,0.001525207,350.8122,269.9356,0.9170942,-0.2653401,1.352432,-0.102127,56.02382,275.9975,56.05503
1.408858,1,Training,0,0,Flat,3,prepare,-0.06178258,1.391742,0.001525098,350.8077,269.9358,0.9173285,-0.2654153,1.352443,-0.1021229,56.01565,276.0063,56.06333
1.419969,1,Training,0,0,Flat,3,prepare,-0.06177369,1.391748,0.001531134,350.8021,269.938,0.9148613,-0.2654255,1.35244,-0.1021331,56.01607,276.007,56.06385
1.43108,1,Training,0,0,Flat,3,prepare,-0.06177394,1.391748,0.001521816,350.8023,269.9345,0.9186187,-0.2653961,1.352439,-0.1021572,56.01627,276.0091,56.06625
1.442191,1,Training,0,0,Flat,3,prepare,-0.06177437,1.391748,0.00152949,350.8026,269.9374,0.9155111,-0.2653958,1.352427,-0.1021701,56.01569,276.0096,56.06682
1.453302,1,Training,0,0,Flat,3,prepare,-0.06177652,1.391747,0.001531423,350.804,269.9354,0.9124658,-0.2654108,1.352432,-0.1021714,56.01416,276.0086,56.06463
1.464412,1,Training,0,0,Flat,3,prepare,-0.06178783,1.391738,0.001524772,350.811,269.9328,0.9151251,-0.2654047,1.35244,-0.1021588,56.01344,276.0068,56.06294
1.475523,1,Training,0,0,Flat,3,prepare,-0.06178663,1.391739,0.001526241,350.8103,269.9357,0.9164596,-0.2653898,1.352438,-0.1021556,56.01441,276.0074,56.0631
1.486634,1,Training,0,0,Flat,3,prepare,-0.0617786,1.391745,0.00152637,350.8053,269.9351,0.9158544,-0.2654022,1.352436,-0.1021494,56.01587,276.0097,56.06507
1.497745,1,Training,0,0,Flat,3,prepare,-0.06177417,1.391748,0.001525573,350.8024,269.9345,0.9159154,-0.26538,1.352424,-0.1021377,56.01666,276.0091,56.06533
1.508856,1,Training,0,0,Flat,3,prepare,-0.06177776,1.391746,0.00152488,350.8047,269.9346,0.9164917,-0.2653621,1.352435,-0.1021343,56.01603,276.0065,56.06157
1.519967,1,Training,0,0,Flat,3,prepare,-0.06178089,1.391743,0.001527016,350.8066,269.9369,0.9168417,-0.2653676,1.352436,-0.102127,56.01418,276.0038,56.0577
1.531078,1,Training,0,0,Flat,3,prepare,-0.06178512,1.39174,0.001518187,350.8093,269.9371,0.9233302,-0.265379,1.352441,-0.1021031,56.01312,276.0027,56.05663
1.542188,1,Training,0,0,Flat,3,prepare,-0.06178701,1.391739,0.001536447,350.8103,269.9395,0.912294,-0.265372,1.352443,-0.1021299,56.01448,276.0053,56.05878
1.553299,1,Training,0,0,Flat,3,prepare,-0.06178446,1.391741,0.001533243,350.8088,269.9383,0.9135742,-0.2653975,1.35245,-0.102133,56.0162,276.0096,56.06153
1.575521,1,Training,0,0,Flat,3,prepare,-0.06178435,1.391741,0.001530624,350.8087,269.9415,0.9180892,-0.2654125,1.352472,-0.1021475,56.01727,276.0097,56.062
1.575521,1,Training,0,0,Flat,3,prepare,-0.06178277,1.391742,0.001534625,350.8077,269.9412,0.9149747,-0.2653799,1.35246,-0.1021377,56.01707,276.0073,56.05919
1.586632,1,Training,0,0,Flat,3,prepare,-0.06177864,1.391745,0.001535351,350.8051,269.9449,0.9175726,-0.2654123,1.352483,-0.102095,56.01492,276.0042,56.05426
1.631075,1,Training,0,0,Flat,3,prepare,-0.06177895,1.391745,0.001544985,350.8053,269.9498,0.914682,-0.2653754,1.352469,-0.1020942,56.01408,276.0024,56.05127
1.642186,1,Training,0,0,Flat,3,prepare,-0.06177828,1.391745,0.001548677,350.8048,269.9503,0.9123886,-0.265364,1.352443,-0.1020423,56.0145,276.0081,56.056
1.653297,1,Training,0,0,Flat,3,prepare,-0.06178008,1.391744,0.001555321,350.8059,269.9556,0.9120728,-0.2653705,1.352442,-0.1020451,56.01235,276.0068,56.0529
1.664408,1,Training,0,0,Flat,3,prepare,-0.0617823,1.391743,0.001547555,350.8073,269.9508,0.913691,-0.2653625,1.352442,-0.1020408,56.0116,276.0062,56.05136
1.675519,1,Training,0,0,Flat,3,prepare,-0.06178182,1.391743,0.001563414,350.807,269.9564,0.9069042,-0.2653604,1.352439,-0.102042,56.01209,276.0066,56.05187
1.68663,1,Training,0,0,Flat,3,prepare,-0.06178168,1.391743,0.001552456,350.8069,269.9548,0.9134353,-0.2653561,1.352423,-0.1020428,56.01362,276.0115,56.05601
1.697741,1,Training,0,0,Flat,3,prepare,-0.06178226,1.391742,0.001553145,350.8072,269.9565,0.9143824,-0.2653965,1.352437,-0.1020278,56.01495,276.0107,56.05545
1.708851,1,Training,0,0,Flat,3,prepare,-0.06179413,1.391735,0.001560361,350.8146,269.9563,0.9090549,-0.2653504,1.352429,-0.1020336,56.01457,276.0093,56.05302
1.719962,1,Training,0,0,Flat,3,prepare,-0.06176969,1.391752,0.001567473,350.7993,269.9599,0.906974,-0.2653428,1.352429,-0.1020443,56.01314,276.0072,56.0493
1.731073,1,Training,0,0,Flat,3,prepare,-0.06176987,1.391752,0.001561812,350.7995,269.957,0.908567,-0.2653542,1.352448,-0.1020325,56.01385,276.0057,56.04641
1.742184,1,Training,0,0,Flat,3,prepare,-0.06180456,1.391727,0.001571123,350.8211,269.956,0.9010667,-0.2653591,1.352457,-0.1020207,56.01428,276.0075,56.04694
1.753295,1,Training,0,0,Flat,3,prepare,-0.06183046,1.391708,0.001568045,350.8373,269.959,0.905794,-0.2653815,1.352435,-0.102012,56.01539,276.0062,56.04594
1.775517,1,Training,0,0,Flat,3,prepare,-0.06181908,1.391716,0.001579867,350.8301,269.9619,0.8997447,-0.2654705,1.352492,-0.1020296,56.01852,276.0043,56.04442
1.786627,1,Training,0,0,Flat,3,prepare,-0.06174472,1.39177,0.001569775,350.7836,269.9637,0.908497,-0.2653684,1.352441,-0.1020186,56.01853,276.0046,56.0442
1.786627,1,Training,0,0,Flat,3,prepare,-0.0617075,1.391797,0.001568005,350.7604,269.9608,0.9073399,-0.2653177,1.352479,-0.1020433,56.01588,276.0053,56.0426
1.797738,1,Training,0,0,Flat,3,prepare,-0.06174245,1.391772,0.001571099,350.7823,269.962,0.9060753,-0.2652466,1.352474,-0.1020251,56.01196,276.0035,56.03939
1.808849,1,Training,0,0,Flat,3,prepare,-0.06181933,1.391716,0.001577013,350.8303,269.96,0.9001824,-0.2652508,1.352447,-0.101998,56.00949,276.002,56.0373
1.81996,1,Training,0,0,Flat,3,prepare,-0.06183782,1.391703,0.001563135,350.8419,269.9587,0.9090097,-0.2652774,1.352418,-0.1019666,56.01004,276.003,56.0369
1.831071,1,Training,0,0,Flat,3,prepare,-0.06179825,1.391731,0.001572314,350.8173,269.954,0.8986158,-0.2652564,1.352405,-0.1019564,56.01264,276.0063,56.04088
1.842182,1,Training,0,0,Flat,3,prepare,-0.06174899,1.391767,0.001566137,350.7863,269.9598,0.9078818,-0.2652296,1.352389,-0.1019365,56.02,276.0084,56.04353
1.853293,1,Training,0,0,Flat,3,prepare,-0.0617467,1.391769,0.001575711,350.7848,269.968,0.9077336,-0.2651962,1.352409,-0.1019409,56.02031,276.0086,56.04203
1.864403,1,Training,0,0,Flat,3,prepare,-0.0617736,1.391749,0.001579761,350.8016,269.9656,0.9028381,-0.2651778,1.352414,-0.1018925,56.01663,276.0075,56.04007
1.875514,1,Training,0,0,Flat,3,prepare,-0.06179611,1.391733,0.001573247,350.8157,269.9672,0.9088166,-0.2652345,1.352328,-0.1019294,56.00403,275.998,56.03714
1.886625,1,Training,0,0,Flat,3,prepare,-0.0617753,1.391748,0.001588519,350.8026,269.9763,0.9054381,-0.2653693,1.352363,-0.1018285,56.00175,275.9992,56.0366
1.897736,1,Training,0,0,Flat,3,prepare,-0.06177202,1.391751,0.001588847,350.8005,269.9741,0.9033902,-0.2653685,1.352324,-0.1019169,55.99633,276.0101,56.05294
1.908847,1,Training,0,0,Flat,3,prepare,-0.06178129,1.391744,0.001586805,350.8062,269.98,0.9097491,-0.2653666,1.352359,-0.1019572,56.00018,276.0233,56.0666
1.919958,1,Training,0,0,Flat,3,prepare,-0.06178613,1.39174,0.001586153,350.8093,269.9784,0.9088411,-0.2653819,1.352355,-0.1019019,56.001,276.0224,56.06589
1.931069,1,Training,0,0,Flat,3,prepare,-0.0617791,1.391746,0.001591356,350.8049,269.9795,0.906007,-0.2653508,1.352329,-0.1019066,55.99771,276.0155,56.058
1.94218,1,Training,0,0,Flat,3,prepare,-0.06175879,1.39176,0.001581366,350.7922,269.9773,0.9113187,-0.2653309,1.352384,-0.101997,55.98598,276.0091,56.05288
1.95329,1,Training,0,0,Flat,3,prepare,-0.06175769,1.391761,0.001589787,350.7915,269.9763,0.9045758,-0.2653137,1.352396,-0.1020171,55.9847,276.0078,56.0512
1.975512,1,Training,0,0,Flat,3,prepare,-0.06178381,1.391742,0.00159078,350.8079,269.9781,0.9052832,-0.2653195,1.35246,-0.1020305,55.98921,276.0148,56.05744
1.986623,1,Training,0,0,Flat,3,prepare,-0.06178976,1.391737,0.001580442,350.8117,269.9729,0.9084478,-0.2653059,1.352447,-0.1020422,55.99246,276.019,56.0632
1.997734,1,Training,0,0,Flat,3,prepare,-0.06179207,1.391736,0.00158359,350.8131,269.9747,0.9076034,-0.2653351,1.352479,-0.1020159,55.99136,276.0165,56.05923
1.997734,1,Training,0,0,Flat,3,prepare,-0.06176094,1.391759,0.001589962,350.7935,269.978,0.9057661,-0.2652858,1.352472,-0.1019809,55.99024,276.0088,56.04877
2.008845,1,Training,0,0,Flat,3,prepare,-0.06174055,1.391773,0.00158498,350.7808,269.9795,0.9105979,-0.2652793,1.352479,-0.1019817,55.98821,276.0055,56.04246
2.019956,1,Training,0,0,Flat,3,prepare,-0.06175662,1.391761,0.001581972,350.791,269.9774,0.9110091,-0.265258,1.352485,-0.1019892,55.987,276.005,56.04225
2.031066,1,Training,0,0,Flat,3,prepare,-0.0617801,1.391745,0.001587906,350.8055,269.9791,0.9082345,-0.2652796,1.352492,-0.1019815,55.98634,276.0085,56.04639
2.042177,1,Training,0,0,Flat,3,prepare,-0.0617794,1.391745,0.001588495,350.8051,269.9826,0.910674,-0.2652779,1.352465,-0.1019722,55.98962,276.0173,56.05363
2.053288,1,Training,0,0,Flat,3,prepare,-0.06177198,1.391751,0.001592799,350.8004,269.9807,0.9059739,-0.2652838,1.352457,-0.1019551,55.99038,276.0213,56.05592
2.064399,1,Training,0,0,Flat,3,prepare,-0.06176231,1.391758,0.001589908,350.7943,269.9827,0.9097468,-0.2652881,1.352485,-0.1019,55.99022,276.0198,56.05407
2.07551,1,Training,0,0,Flat,3,prepare,-0.06176529,1.391756,0.001594012,350.7962,269.9844,0.9082057,-0.2652687,1.352491,-0.1019039,55.99053,276.0151,56.04763
2.086621,1,Training,0,0,Flat,3,prepare,-0.06177582,1.391748,0.001599311,350.8028,269.9842,0.9042392,-0.2652672,1.352483,-0.1019249,55.98969,276.017,56.0482
2.097732,1,Training,0,0,Flat,3,prepare,-0.06176876,1.391753,0.001592851,350.7983,269.9857,0.9100755,-0.2652931,1.352509,-0.1019135,55.98997,276.018,56.05003
2.108843,1,Training,0,0,Flat,3,prepare,-0.06175799,1.391761,0.001599235,350.7916,269.9859,0.9056575,-0.2652568,1.352503,-0.1019106,55.99184,276.0192,56.04947
2.119953,1,Training,0,0,Flat,3,prepare,-0.06175385,1.391764,0.001596223,350.7889,269.9904,0.9115169,-0.2652436,1.352493,-0.1019221,55.99171,276.0213,56.04961
2.131064,1,Training,0,0,Flat,3,prepare,-0.06176398,1.391757,0.001608039,350.7952,269.9972,0.9087673,-0.2652516,1.352486,-0.1018887,55.98915,276.018,56.04648
2.142175,1,Training,0,0,Flat,3,prepare,-0.06176416,1.391756,0.001602466,350.7954,269.9933,0.9095646,-0.26524,1.352491,-0.1019033,55.98969,276.0185,56.04514
2.153286,1,Training,0,0,Flat,3,prepare,-0.06176114,1.391759,0.001590923,350.7936,269.9832,0.9093916,-0.265255,1.352495,-0.1019146,55.99166,276.0254,56.0502
2.164397,1,Training,0,0,Flat,3,prepare,-0.06176301,1.391757,0.001584548,350.7947,269.9866,0.9168128,-0.2652782,1.352504,-0.1019156,55.99581,276.0293,56.05304
2.186619,1,Training,0,0,Flat,3,prepare,-0.06176364,1.391757,0.001594095,350.7951,269.984,0.9077768,-0.2652505,1.352503,-0.1019089,55.99589,276.0294,56.05319
2.197729,1,Training,0,0,Flat,3,prepare,-0.06176846,1.391753,0.001603567,350.798,269.9965,0.9113284,-0.2652466,1.352488,-0.1018964,55.99532,276.0289,56.05045
2.20884,1,Training,0,0,Flat,3,prepare,-0.06175341,1.391764,0.001601185,350.7886,269.9949,0.9118059,-0.2652593,1.352493,-0.1018625,55.99448,276.0247,56.04409
2.231062,1,Training,0,0,Flat,3,prepare,-0.06174455,1.391771,0.001597616,350.7831,269.9944,0.9139166,-0.2652387,1.352499,-0.1018622,55.99401,276.0289,56.04712
2.242173,1,Training,0,0,Flat,3,prepare,-0.06175197,1.391766,0.001605031,350.7877,269.9979,0.9114718,-0.2652223,1.352495,-0.1018672,55.99435,276.0309,56.04939
2.253284,1,Training,0,0,Flat,3,prepare,-0.06176743,1.391754,0.00161464,350.7973,270.0016,0.9076505,-0.265269,1.352472,-0.1018457,55.99538,276.0333,56.04758
2.275506,1,Training,0,0,Flat,3,prepare,-0.06175444,1.391763,0.001607378,350.7892,269.9991,0.9107612,-0.2652797,1.352485,-0.1018266,55.99644,276.0314,56.04392
2.286616,1,Training,0,0,Flat,3,prepare,-0.06175293,1.391765,0.001610973,350.7883,269.9985,0.9077285,-0.2652689,1.352491,-0.1018288,55.99646,276.0322,56.04464
2.297727,1,Training,0,0,Flat,3,prepare,-0.06176196,1.391758,0.001607372,350.794,269.9986,0.9103467,-0.2653235,1.352511,-0.1018202,55.99778,276.0374,56.04794
2.319949,1,Training,0,0,Flat,3,prepare,-0.06175613,1.391762,0.001608887,350.7903,269.9997,0.9101955,-0.2653218,1.352485,-0.1018237,55.9985,276.0412,56.04821
2.33106,1,Training,0,0,Flat,3,prepare,-0.06175129,1.391766,0.001622726,350.7871,270.0082,0.9072879,-0.2653055,1.352489,-0.1017538,55.99715,276.0382,56.0455
2.342171,1,Training,0,0,Flat,3,prepare,-0.06175902,1.391761,0.001622039,350.792,270.009,0.9084634,-0.2653067,1.352486,-0.1017798,55.99859,276.0404,56.04559
2.353281,1,Training,0,0,Flat,3,prepare,-0.06175347,1.391765,0.001627845,350.7884,270.0143,0.9087265,-0.2653207,1.352487,-0.1017992,55.99975,276.0453,56.04776
2.364393,1,Training,0,0,Flat,3,prepare,-0.06174876,1.391768,0.001623788,350.7855,270.0131,0.9106219,-0.265288,1.3525,-0.1017773,55.99988,276.048,56.04978
2.375503,1,Training,0,0,Flat,3,prepare,-0.06174134,1.391773,0.00163653,350.7808,270.0171,0.9047557,-0.2653045,1.352511,-0.1018191,55.9995,276.0531,56.05098
2.397725,1,Training,0,0,Flat,3,prepare,-0.06174496,1.391771,0.001638091,350.7829,270.0241,0.9094931,-0.2652923,1.352507,-0.1018191,55.99835,276.054,56.05019
2.408836,1,Training,0,0,Flat,3,prepare,-0.06175851,1.391762,0.001638887,350.7914,270.0222,0.9073535,-0.2652872,1.352507,-0.1017543,55.99868,276.0557,56.05154
2.419947,1,Training,0,0,Flat,3,prepare,-0.06176161,1.391759,0.001634209,350.7934,270.0204,0.9091716,-0.2653376,1.352492,-0.1017709,56.00232,276.0639,56.05518
2.431058,1,Training,0,0,Flat,3,prepare,-0.06175279,1.391765,0.001637763,350.7879,270.0214,0.9074398,-0.2653022,1.352496,-0.1017548,56.00326,276.0636,56.05515
2.453279,1,Training,0,0,Flat,3,prepare,-0.06176073,1.391759,0.001641766,350.7928,270.0258,0.9081795,-0.2653511,1.352487,-0.1017393,56.00505,276.0602,56.04711
2.46439,1,Training,0,0,Flat,3,prepare,-0.06175482,1.391764,0.001649844,350.789,270.0338,0.9090273,-0.2653709,1.352492,-0.1016728,56.0038,276.0575,56.04379
2.475501,1,Training,0,0,Flat,3,prepare,-0.06174906,1.391768,0.001637642,350.7854,270.0292,0.9140325,-0.2653992,1.352486,-0.1017137,56.00406,276.0613,56.04546
2.486612,1,Training,0,0,Flat,3,prepare,-0.06175195,1.391766,0.00164258,350.7872,270.0324,0.9130971,-0.2654192,1.352485,-0.101719,56.00523,276.0675,56.05008
2.508834,1,Training,0,0,Flat,3,prepare,-0.06176151,1.391759,0.001653367,350.7932,270.035,0.9075161,-0.2654154,1.352475,-0.1016809,56.00566,276.0706,56.05128
2.519944,1,Training,0,0,Flat,3,prepare,-0.06176573,1.391756,0.001643074,350.7957,270.0319,0.9123195,-0.2654249,1.352463,-0.1016918,56.00542,276.07,56.04828
2.531055,1,Training,0,0,Flat,3,prepare,-0.0617511,1.391767,0.001648123,350.7866,270.0367,0.9127211,-0.2654216,1.352465,-0.1016541,56.00499,276.0692,56.04707
2.542166,1,Training,0,0,Flat,3,prepare,-0.06174501,1.391771,0.001645186,350.7827,270.0374,0.9154438,-0.2654352,1.352463,-0.1016795,56.00577,276.0729,56.04858
2.553277,1,Training,0,0,Flat,3,prepare,-0.06174769,1.391769,0.001651143,350.7845,270.0394,0.912824,-0.2654399,1.352465,-0.1016955,56.00589,276.0763,56.05056
2.564388,1,Training,0,0,Flat,3,prepare,-0.06175552,1.391763,0.001645588,350.7894,270.0352,0.91328,-0.2653656,1.35248,-0.1017222,56.00555,276.0773,56.05192
2.575499,1,Training,0,0,Flat,3,prepare,-0.06175192,1.391766,0.001643873,350.7871,270.0332,0.9128543,-0.2654133,1.352486,-0.1017087,56.00597,276.0766,56.0491
2.597721,1,Training,0,0,Flat,3,prepare,-0.0617492,1.391768,0.001651569,350.7854,270.0387,0.911855,-0.2654332,1.352489,-0.1016993,56.00603,276.0757,56.04529
2.608831,1,Training,0,0,Flat,3,prepare,-0.0617573,1.391762,0.001646665,350.7904,270.0365,0.9135183,-0.2654468,1.352493,-0.1016717,56.00692,276.0775,56.04552
2.619942,1,Training,0,0,Flat,3,prepare,-0.06174995,1.391767,0.00164522,350.7859,270.035,0.9133755,-0.265469,1.352494,-0.1016696,56.00801,276.0807,56.04695
