TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
28.88603,1,Training,1,Flat,Prepare,,,
29.90823,1,Training,1,Flat,ShowPattern,,,
29.93045,1,Training,1,Flat,Card,5,,,
30.55266,1,Training,1,Flat,Card,26,,,
30.57488,1,Training,1,Flat,Card,1,,,
33.60814,1,Training,1,Flat,Card,,1,,
34.21924,1,Training,1,Flat,Card,,26,,
34.90812,1,Training,1,Flat,Card,30,,,
35.51921,1,Training,1,Flat,Card,23,,,
36.0192,1,Training,1,Flat,Card,,5,,
36.78585,1,Training,1,Flat,Card,,30,,
40.78576,1,Training,1,Flat,Card,,22,,
40.85243,1,Training,1,Flat,Card,,23,,
44.86345,1,Training,1,Flat,Distractor,,,
44.86345,1,Training,1,Flat,Task: 5,,,
44.87456,1,Training,1,Flat,CardGame,,,,5
44.87456,1,Training,1,Flat,Task: 5,,,
48.07449,1,Training,1,Flat,CardGame,,,,5
48.07449,1,Training,1,Flat,Task: 7,,,
49.84112,1,Training,1,Flat,CardGame,,,,7
49.84112,1,Training,1,Flat,Task: 7,,,
51.44108,1,Training,1,Flat,CardGame,,,,7
51.44108,1,Training,1,Flat,Task: 1,,,
53.24104,1,Training,1,Flat,CardGame,,,,1
53.24104,1,Training,1,Flat,Task: 3,,,
54.41879,1,Training,1,Flat,CardGame,,,,3
54.41879,1,Training,1,Flat,Task: 5,,,
55.62988,1,Training,1,Flat,CardGame,,,,5
55.62988,1,Training,1,Flat,Task: 8,,,
56.86318,1,Training,1,Flat,CardGame,,,,8
56.86318,1,Training,1,Flat,Task: 8,,,
58.78536,1,Training,1,Flat,CardGame,,,,8
58.78536,1,Training,1,Flat,Task: 8,,,
59.80756,1,Training,1,Flat,SelectedCards,,,
62.87416,1,Training,1,Flat,Card,,,1,
63.55192,1,Training,1,Flat,Card,,,26,
64.92967,1,Training,1,Flat,Card,,,4,
66.30742,1,Training,1,Flat,Card,,,29,
69.81845,1,Training,1,Flat,Card,,,22,
71.14065,1,Training,1,Flat,Result,,,
81.79597,2,Training,1,Full Circle,Prepare,,,
83.85147,2,Training,1,Full Circle,ShowPattern,,,
83.8737,2,Training,1,Full Circle,Card,25,,,
85.49588,2,Training,1,Full Circle,Card,15,,,
159.2365,1,Training,1,Flat,Prepare,,,
160.4365,1,Training,1,Flat,ShowPattern,,,
160.4698,1,Training,1,Flat,Card,5,,,
161.2698,1,Training,1,Flat,Card,1,,,
161.2809,1,Training,1,Flat,Card,26,,,
164.0586,1,Training,1,Flat,Card,,1,,
164.9586,1,Training,1,Flat,Card,,26,,
165.6475,1,Training,1,Flat,Card,30,,,
167.8808,1,Training,1,Flat,Card,,5,,
168.603,1,Training,1,Flat,Card,,30,,
168.9141,1,Training,1,Flat,Card,23,,,
173.2362,1,Training,1,Flat,Card,,23,,
175.3917,1,Training,1,Flat,Distractor,,,
176.5917,1,Training,1,Flat,Task: 4,,,
178.5139,1,Training,1,Flat,CardGame,,,,4
178.5139,1,Training,1,Flat,Task: 8,,,
179.7249,1,Training,1,Flat,CardGame,,,,8
179.7249,1,Training,1,Flat,Task: 1,,,
181.2693,1,Training,1,Flat,CardGame,,,,1
181.2693,1,Training,1,Flat,Task: 7,,,
183.436,1,Training,1,Flat,CardGame,,,,7
183.436,1,Training,1,Flat,Task: 1,,,
185.2915,1,Training,1,Flat,CardGame,,,,1
185.2915,1,Training,1,Flat,Task: 6,,,
187.3692,1,Training,1,Flat,CardGame,,,,6
187.3692,1,Training,1,Flat,Task: 8,,,
189.4692,1,Training,1,Flat,CardGame,,,,8
189.4692,1,Training,1,Flat,Task: 5,,,
191.5469,1,Training,1,Flat,SelectedCards,,,
195.6801,1,Training,1,Flat,Card,,,1,
196.669,1,Training,1,Flat,Card,,,26,
199.6356,1,Training,1,Flat,Card,,,5,
200.6689,1,Training,1,Flat,Card,,,30,
204.4022,1,Training,1,Flat,Card,,,23,
206.8021,1,Training,1,Flat,Result,,,
209.9021,2,Training,1,Full Circle,Prepare,,,
212.2687,2,Training,1,Full Circle,ShowPattern,,,
212.2909,2,Training,1,Full Circle,Card,15,,,
213.3575,2,Training,1,Full Circle,Card,25,,,
214.1686,2,Training,1,Full Circle,Card,35,,,
214.7686,2,Training,1,Full Circle,Card,10,,,
216.0797,2,Training,1,Full Circle,Card,,10,,
216.8463,2,Training,1,Full Circle,Card,,35,,
218.6796,2,Training,1,Full Circle,Card,,25,,
219.4241,2,Training,1,Full Circle,Card,,15,,
220.2018,2,Training,1,Full Circle,Card,6,,,
221.1907,2,Training,1,Full Circle,Card,,6,,
227.235,2,Training,1,Full Circle,Distractor,,,
227.235,2,Training,1,Full Circle,Task: 8,,,
229.7016,2,Training,1,Full Circle,CardGame,,,,8
229.7016,2,Training,1,Full Circle,Task: 7,,,
231.1127,2,Training,1,Full Circle,CardGame,,,,7
231.1127,2,Training,1,Full Circle,Task: 6,,,
233.8904,2,Training,1,Full Circle,CardGame,,,,6
233.8904,2,Training,1,Full Circle,Task: 2,,,
234.7682,2,Training,1,Full Circle,CardGame,,,,2
234.7682,2,Training,1,Full Circle,Task: 3,,,
236.957,2,Training,1,Full Circle,CardGame,,,,3
236.957,2,Training,1,Full Circle,Task: 6,,,
238.3347,2,Training,1,Full Circle,CardGame,,,,6
238.3347,2,Training,1,Full Circle,Task: 2,,,
239.8347,2,Training,1,Full Circle,CardGame,,,,2
239.8347,2,Training,1,Full Circle,Task: 2,,,
242.1791,2,Training,1,Full Circle,SelectedCards,,,
245.8679,2,Training,1,Full Circle,Card,,,11,
246.6124,2,Training,1,Full Circle,Card,,,24,
249.0567,2,Training,1,Full Circle,Card,,,26,
250.3345,2,Training,1,Full Circle,Card,,,4,
252.5345,2,Training,1,Full Circle,Card,,,31,
253.59,2,Training,1,Full Circle,Result,,,
253.7233,3,1,1,Flat,Prepare,,,
258.4565,3,1,1,Flat,ShowPattern,,,
259.0676,3,1,1,Flat,Card,4,,,
259.4454,3,1,1,Flat,Card,14,,,
259.6454,3,1,1,Flat,Card,24,,,
266.0564,3,1,1,Flat,Card,7,,,
266.123,3,1,1,Flat,Card,21,,,
270.8118,3,1,1,Flat,Card,,25,,
273.4117,3,1,1,Flat,Card,,14,,
395.9734,5,3,1,Flat,Prepare,,,
399.1512,5,3,1,Flat,ShowPattern,,,
399.1845,5,3,1,Flat,Card,5,,,
399.2956,5,3,1,Flat,Card,,30,,
399.8734,5,3,1,Flat,Card,26,,,
399.8956,5,3,1,Flat,Card,1,,,
403.9622,5,3,1,Flat,Card,,1,,
404.7844,5,3,1,Flat,Card,,26,,
405.4066,5,3,1,Flat,Card,30,,,
405.6843,5,3,1,Flat,Card,23,,,
406.9732,5,3,1,Flat,Card,,5,,
411.7175,5,3,1,Flat,Card,,23,,
414.1064,5,3,1,Flat,Distractor,,,
414.9952,5,3,1,Flat,Task: 3,,,
417.4285,5,3,1,Flat,CardGame,,,,3
417.4285,5,3,1,Flat,Task: 4,,,
419.5285,5,3,1,Flat,CardGame,,,,4
419.5285,5,3,1,Flat,Task: 3,,,
420.9507,5,3,1,Flat,CardGame,,,,3
420.9507,5,3,1,Flat,Task: 1,,,
423.2617,5,3,1,Flat,CardGame,,,,1
423.2617,5,3,1,Flat,Task: 6,,,
425.2172,5,3,1,Flat,CardGame,,,,6
425.2172,5,3,1,Flat,Task: 4,,,
427.495,5,3,1,Flat,CardGame,,,,4
427.495,5,3,1,Flat,Task: 5,,,
428.7061,5,3,1,Flat,CardGame,,,,5
428.7061,5,3,1,Flat,Task: 7,,,
429.9394,5,3,1,Flat,SelectedCards,,,
433.606,5,3,1,Flat,Card,,,1,
434.317,5,3,1,Flat,Card,,,26,
436.9059,5,3,1,Flat,Card,,,5,
437.617,5,3,1,Flat,Card,,,30,
441.4724,5,3,1,Flat,Card,,,23,
442.8391,5,3,1,Flat,Result,,,
445.7168,6,4,1,Full Circle,Prepare,,,
448.1389,6,4,1,Full Circle,ShowPattern,,,
448.1612,6,4,1,Full Circle,Card,15,,,
448.9278,6,4,1,Full Circle,Card,25,,,
450.4944,6,4,1,Full Circle,Card,,25,,
450.9944,6,4,1,Full Circle,Card,35,,,
451.6833,6,4,1,Full Circle,Card,10,,,
451.75,6,4,1,Full Circle,Card,,35,,
452.5611,6,4,1,Full Circle,Card,,10,,
454.1833,6,4,1,Full Circle,Card,,15,,
454.8166,6,4,1,Full Circle,Card,6,,,
455.2943,6,4,1,Full Circle,Card,,6,,
463.0942,6,4,1,Full Circle,Distractor,,,
463.0942,6,4,1,Full Circle,Task: 7,,,
464.8275,6,4,1,Full Circle,CardGame,,,,7
464.8275,6,4,1,Full Circle,Task: 7,,,
466.7274,6,4,1,Full Circle,CardGame,,,,7
466.7274,6,4,1,Full Circle,Task: 1,,,
468.4496,6,4,1,Full Circle,CardGame,,,,1
468.4496,6,4,1,Full Circle,Task: 4,,,
470.294,6,4,1,Full Circle,CardGame,,,,4
470.294,6,4,1,Full Circle,Task: 3,,,
471.3051,6,4,1,Full Circle,CardGame,,,,3
471.3051,6,4,1,Full Circle,Task: 5,,,
473.1051,6,4,1,Full Circle,CardGame,,,,5
473.1051,6,4,1,Full Circle,Task: 3,,,
475.2939,6,4,1,Full Circle,CardGame,,,,3
475.2939,6,4,1,Full Circle,Task: 4,,,
476.3828,6,4,1,Full Circle,CardGame,,,,4
476.3828,6,4,1,Full Circle,Task: 5,,,
477.3716,6,4,1,Full Circle,CardGame,,,,5
477.3716,6,4,1,Full Circle,Task: 4,,,
478.0383,6,4,1,Full Circle,SelectedCards,,,
479.8716,6,4,1,Full Circle,Card,,,10,
480.8382,6,4,1,Full Circle,Card,,,35,
481.9049,6,4,1,Full Circle,Card,,,25,
482.7937,6,4,1,Full Circle,Card,,,3,
483.9715,6,4,1,Full Circle,Card,,,18,
484.9826,6,4,1,Full Circle,Result,,,
486.6603,7,5,1,Flat,Prepare,,,
491.6491,7,5,1,Flat,ShowPattern,,,
491.6824,7,5,1,Flat,Card,4,,,
491.6824,7,5,1,Flat,Card,14,,,
491.6824,7,5,1,Flat,Card,24,,,
493.5602,7,5,1,Flat,Card,7,,,
495.3046,7,5,1,Flat,Card,21,,,
538.5125,9,7,1,Flat,Prepare,,,
542.4791,9,7,1,Flat,ShowPattern,,,
542.5125,9,7,1,Flat,Card,5,,,
543.0125,9,7,1,Flat,Card,26,,,
543.0236,9,7,1,Flat,Card,1,,,
544.3013,9,7,1,Flat,Card,23,,,
544.8013,9,7,1,Flat,Card,30,,,
550.6456,9,7,1,Flat,Card,,1,,
551.2234,9,7,1,Flat,Card,,26,,
553.2011,9,7,1,Flat,Card,,5,,
553.8011,9,7,1,Flat,Card,,30,,
557.2566,9,7,1,Flat,Card,,23,,
557.4343,9,7,1,Flat,Distractor,,,
559.9343,9,7,1,Flat,Task: 6,,,
562.2454,9,7,1,Flat,CardGame,,,,6
562.2454,9,7,1,Flat,Task: 3,,,
563.7342,9,7,1,Flat,CardGame,,,,3
563.7342,9,7,1,Flat,Task: 2,,,
565.7119,9,7,1,Flat,CardGame,,,,2
565.7119,9,7,1,Flat,Task: 3,,,
567.3119,9,7,1,Flat,CardGame,,,,3
567.3119,9,7,1,Flat,Task: 6,,,
569.3452,9,7,1,Flat,CardGame,,,,6
569.3452,9,7,1,Flat,Task: 5,,,
571.934,9,7,1,Flat,CardGame,,,,5
571.934,9,7,1,Flat,Task: 1,,,
573.1006,9,7,1,Flat,CardGame,,,,1
573.1006,9,7,1,Flat,Task: 7,,,
574.8784,9,7,1,Flat,SelectedCards,,,
576.3895,9,7,1,Flat,Card,,,6,
576.4895,9,7,1,Flat,Card,,,18,
576.6006,9,7,1,Flat,Card,,,30,
576.7895,9,7,1,Flat,Card,,,29,
576.9117,9,7,1,Flat,Card,,,17,
577.8339,9,7,1,Flat,Result,,,
578.7672,10,8,1,Full Circle,Prepare,,,
580.3561,10,8,1,Full Circle,ShowPattern,,,
580.3783,10,8,1,Full Circle,Card,15,,,
581.2672,10,8,1,Full Circle,Card,25,,,
581.7783,10,8,1,Full Circle,Card,35,,,
583.6004,10,8,1,Full Circle,Card,6,,,
586.4115,10,8,1,Full Circle,Card,10,,,
587.067,10,8,1,Full Circle,Card,,10,,
587.5337,10,8,1,Full Circle,Card,,35,,
588.1337,10,8,1,Full Circle,Card,,25,,
588.7003,10,8,1,Full Circle,Card,,15,,
589.3003,10,8,1,Full Circle,Card,,6,,
595.3113,10,8,1,Full Circle,Distractor,,,
595.3113,10,8,1,Full Circle,Task: 2,,,
597.7335,10,8,1,Full Circle,CardGame,,,,2
597.7335,10,8,1,Full Circle,Task: 8,,,
599.1223,10,8,1,Full Circle,CardGame,,,,8
599.1223,10,8,1,Full Circle,Task: 5,,,
601.2889,10,8,1,Full Circle,CardGame,,,,5
601.2889,10,8,1,Full Circle,Task: 7,,,
603.6555,10,8,1,Full Circle,CardGame,,,,7
603.6555,10,8,1,Full Circle,Task: 3,,,
606.8666,10,8,1,Full Circle,CardGame,,,,3
606.8666,10,8,1,Full Circle,Task: 3,,,
608.811,10,8,1,Full Circle,CardGame,,,,3
608.811,10,8,1,Full Circle,Task: 4,,,
