TimeSinceStart,UserHeight,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z,MainPadPressed,MainTriggerPressed
59.55333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380604,0.485819,-1.899451,321.9642,180.6981,0.3862168,0.6537318,0.6725663,-1.518363,353.5931,237.7355,27.21481,False,False
59.56445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381081,0.4858009,-1.899492,321.9581,180.6851,0.3924322,0.6566863,0.6752857,-1.517476,352.5123,237.3035,27.43605,False,False
59.57556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380837,0.4858032,-1.899495,321.959,180.6915,0.3886953,0.6598797,0.6781594,-1.516497,351.3847,236.8045,27.60252,False,False
59.58667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381142,0.4857961,-1.899497,321.9525,180.6899,0.3858193,0.6629583,0.6808505,-1.51539,350.3198,236.3299,27.76277,False,False
59.59778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380527,0.4858111,-1.899518,321.9617,180.6877,0.3869453,0.6664417,0.6836402,-1.51421,349.281,235.7582,27.99903,False,False
59.60889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381111,0.4857712,-1.89954,321.9637,180.6856,0.3855396,0.6698625,0.6863856,-1.512933,348.2708,235.1447,28.25087,False,False
59.62,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380371,0.4858025,-1.89956,321.9708,180.687,0.3822783,0.6734314,0.6890299,-1.51128,347.3278,234.6418,28.30556,False,False
59.63111,0.9073585,1,Training,1,1,Flat,2,prepare,0.538004,0.4858282,-1.899548,321.9515,180.6941,0.374071,0.6767002,0.6917039,-1.5097,346.4913,234.1923,28.27736,False,False
59.64222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380163,0.4858034,-1.899516,321.9434,180.7068,0.365652,0.679822,0.6941422,-1.507769,345.8635,233.8958,28.01873,False,False
59.65334,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379424,0.4858343,-1.899522,321.9634,180.7003,0.3771631,0.682508,0.696776,-1.505561,345.4303,233.7511,27.75441,False,False
59.66445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379732,0.4858274,-1.899476,321.9646,180.7027,0.3713443,0.6847689,0.6992774,-1.50348,345.2844,233.7172,27.62522,False,False
59.67556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379297,0.4858387,-1.899479,321.9566,180.694,0.3781733,0.6868796,0.7016439,-1.501148,345.3914,233.8191,27.60347,False,False
59.68667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379459,0.4858293,-1.899493,321.9542,180.6942,0.3771803,0.6886951,0.7039667,-1.498705,345.6703,234.0615,27.68237,False,False
59.69778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379084,0.4858322,-1.899521,321.9449,180.6988,0.3708657,0.6908057,0.706345,-1.496202,345.8447,234.3011,27.81943,False,False
59.70889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379065,0.48589,-1.899371,321.968,180.7023,0.3632951,0.6925497,0.7087575,-1.493436,346.1962,234.8041,28.10345,False,False
59.72,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378822,0.4858953,-1.899378,321.9567,180.7014,0.368421,0.6946346,0.7112799,-1.490453,346.3308,235.3505,28.14322,False,False
59.73111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378106,0.485876,-1.899259,321.9498,180.6989,0.3666644,0.6966016,0.7138391,-1.487309,346.3646,235.8431,28.04081,False,False
59.74222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378213,0.4858544,-1.89924,321.9426,180.7045,0.360401,0.6989132,0.7169877,-1.483974,346.0498,236.438,27.70313,False,False
59.75333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377262,0.4859036,-1.899233,321.952,180.7035,0.3731633,0.7011403,0.7200379,-1.480834,345.713,236.9224,27.49404,False,False
59.76445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377369,0.4859275,-1.899191,321.9632,180.6985,0.36263,0.7035404,0.7234757,-1.477718,345.0726,237.3853,27.14201,False,False
59.77556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377347,0.4858947,-1.899195,321.9426,180.7025,0.3602564,0.7060369,0.7272052,-1.474405,344.2418,237.7829,26.68271,False,False
59.78667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377629,0.4858834,-1.899168,321.9459,180.6993,0.363884,0.7086872,0.7308866,-1.471591,343.3288,238.0538,26.29357,False,False
59.79778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377358,0.4858874,-1.899168,321.9517,180.7015,0.3678916,0.7113361,0.7345172,-1.468808,342.2988,238.2279,25.96207,False,False
59.80889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377561,0.4859052,-1.899178,321.9561,180.6934,0.3553116,0.7140743,0.7380331,-1.466137,341.3556,238.4113,25.69983,False,False
59.82,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377259,0.4859318,-1.899187,321.9484,180.695,0.3719281,0.7168649,0.7415395,-1.463584,340.2205,238.4272,25.58937,False,False
59.83111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377207,0.4859094,-1.89917,321.9391,180.7022,0.3632877,0.7198461,0.7447684,-1.461344,339.0952,238.4165,25.48736,False,False
59.84222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377501,0.4859227,-1.899174,321.9452,180.6963,0.3670329,0.7225771,0.7478386,-1.459103,338.0284,238.429,25.33451,False,False
59.85334,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377304,0.4859325,-1.899167,321.9586,180.6987,0.37114,0.7252988,0.7506191,-1.457044,336.965,238.3532,25.22136,False,False
59.86444,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377456,0.4859387,-1.89917,321.962,180.6944,0.3673672,0.7277954,0.752821,-1.455281,335.9731,238.2541,25.17612,False,False
59.87556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377085,0.485925,-1.899147,321.9533,180.6871,0.366016,0.7302374,0.7547598,-1.453602,335.0237,238.1681,25.01133,False,False
59.88667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377497,0.4859054,-1.899137,321.9436,180.7064,0.3616943,0.7323314,0.7564846,-1.452008,334.2023,238.1009,24.72128,False,False
59.89778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5376981,0.4859203,-1.899138,321.9566,180.698,0.3599727,0.7341239,0.7577653,-1.450747,333.5783,238.0269,24.46689,False,False
59.90889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377153,0.4859041,-1.899157,321.9614,180.6966,0.3655576,0.7361159,0.758798,-1.44955,333.0229,237.9389,24.36466,False,False
59.92,0.9073585,1,Training,1,1,Flat,2,prepare,0.5376713,0.4859016,-1.899135,321.9612,180.6942,0.3594173,0.7374258,0.7593362,-1.448823,332.804,237.8598,24.48979,False,False
59.93111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5376375,0.4859262,-1.899155,321.9548,180.703,0.3605141,0.7386401,0.7597554,-1.448039,332.8397,237.8106,24.74255,False,False
59.94222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5376663,0.4859174,-1.899157,321.954,180.697,0.3648598,0.7391905,0.7598919,-1.447643,333.0804,237.8061,25.00092,False,False
59.95333,0.9073585,1,Training,1,1,Flat,2,prepare,0.537672,0.4859256,-1.899157,321.9652,180.6947,0.364596,0.7398794,0.7600387,-1.447292,333.3174,237.8203,25.23758,False,False
59.96445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5376906,0.4859284,-1.899135,321.9666,180.6919,0.3719666,0.7399898,0.7598851,-1.447243,334.0546,237.8899,25.74421,False,False
59.97556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5376893,0.4859217,-1.899138,321.9572,180.6979,0.3672178,0.7406709,0.7599822,-1.446885,334.4442,237.9046,26.07655,False,False
59.98667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377079,0.4859179,-1.899129,321.9538,180.6959,0.3612497,0.7404839,0.7593838,-1.447095,335.2174,237.9759,26.62592,False,False
59.99778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5376981,0.4859122,-1.899131,321.9579,180.6964,0.3610054,0.7402457,0.7588704,-1.447,336.0407,238.0358,27.09983,False,False
60.00889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377464,0.4858878,-1.899195,321.9637,180.6973,0.36419,0.740438,0.7586731,-1.44691,336.6427,238.1218,27.42989,False,False
60.02,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377221,0.4858921,-1.899197,321.9799,180.6981,0.3592938,0.7403703,0.7586006,-1.446784,337.1703,238.1926,27.61184,False,False
60.03111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377378,0.4859149,-1.899226,321.9688,180.6798,0.3818133,0.7405777,0.7587786,-1.446666,337.5481,238.2579,27.65905,False,False
60.04222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378027,0.4858791,-1.899217,321.9717,180.6952,0.3682842,0.740747,0.7591516,-1.446314,337.7632,238.299,27.64524,False,False
60.05333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5377702,0.485858,-1.899234,321.9613,180.6864,0.37002,0.7409958,0.7595402,-1.446131,337.9171,238.3336,27.7147,False,False
60.06445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378031,0.4858642,-1.899278,321.9752,180.6983,0.3706595,0.7415627,0.7604065,-1.445635,337.8404,238.3388,27.76389,False,False
60.07556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378109,0.4858346,-1.899293,321.9644,180.6867,0.366418,0.7419715,0.7615485,-1.445276,337.6402,238.33,27.76326,False,False
60.08667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378611,0.4858564,-1.899289,321.9635,180.6919,0.3633476,0.7423084,0.7628725,-1.444991,337.382,238.3011,27.8329,False,False
60.09778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378624,0.485832,-1.899292,321.9706,180.6873,0.3668273,0.7430031,0.7639698,-1.444648,337.1432,238.2202,28.00759,False,False
60.10889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378778,0.4858246,-1.899277,321.9649,180.692,0.3671367,0.7439913,0.7653712,-1.44429,336.7819,238.0482,28.28974,False,False
60.12,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378328,0.4858211,-1.899278,321.9711,180.69,0.3617667,0.744946,0.7665913,-1.443954,336.3653,237.8657,28.47421,False,False
60.13111,0.9073585,1,Training,1,1,Flat,2,prepare,0.537855,0.4858236,-1.899243,321.9657,180.6903,0.3691737,0.7459255,0.7677574,-1.443651,335.965,237.7101,28.58059,False,False
60.14222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378703,0.485805,-1.899248,321.9641,180.6963,0.3624836,0.7470341,0.7689897,-1.443215,335.4157,237.5813,28.59639,False,False
60.15334,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378878,0.4858032,-1.899211,321.9675,180.6816,0.3660513,0.7480649,0.7702032,-1.442744,334.9478,237.4987,28.64746,False,False
60.16445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379082,0.4857897,-1.899204,321.9735,180.6907,0.3734272,0.7489882,0.7712258,-1.442195,334.4461,237.4875,28.52966,False,False
60.17556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378776,0.4857664,-1.899209,321.9648,180.6894,0.358059,0.7499799,0.7722135,-1.44157,333.9611,237.5385,28.36463,False,False
60.18667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379434,0.4857817,-1.899225,321.9648,180.6958,0.3616015,0.7507317,0.7730976,-1.440981,333.5397,237.6018,28.25062,False,False
60.19778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379026,0.4857866,-1.899218,321.9651,180.6809,0.3647307,0.7517514,0.7735915,-1.440386,333.2092,237.7906,28.1205,False,False
60.20889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379314,0.4858071,-1.899201,321.9774,180.6861,0.3652527,0.7525355,0.7741771,-1.439684,332.8971,237.9376,27.99317,False,False
60.22,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379361,0.4857749,-1.89918,321.9654,180.6783,0.3714157,0.7531782,0.7744945,-1.439144,332.6758,238.159,27.82337,False,False
60.23111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379537,0.4857768,-1.899169,321.968,180.6972,0.3583847,0.7537937,0.7745681,-1.438524,332.5212,238.3832,27.64102,False,False
60.24222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379629,0.4857746,-1.899172,321.9624,180.6976,0.3561697,0.7543364,0.77452,-1.437981,332.3639,238.5668,27.47821,False,False
60.25333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379405,0.4857742,-1.899153,321.9791,180.6983,0.3533839,0.7547235,0.7740531,-1.437576,332.3375,238.7608,27.27236,False,False
60.26445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379439,0.4857834,-1.899168,321.9705,180.698,0.3640854,0.75497,0.7735231,-1.437097,332.4953,238.998,27.05583,False,False
60.27556,0.9073585,1,Training,1,1,Flat,2,prepare,0.537923,0.4857806,-1.899161,321.9745,180.6843,0.3666123,0.7551255,0.7731243,-1.4368,332.6195,239.2293,26.9043,False,False
60.28667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379724,0.4858111,-1.899181,321.9857,180.6904,0.3687499,0.7553222,0.7726237,-1.436472,332.8199,239.4548,26.88629,False,False
60.29778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379626,0.4857993,-1.899174,321.9735,180.6898,0.3580377,0.7553105,0.7718849,-1.436581,333.2259,239.6758,27.04993,False,False
60.30889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379714,0.4858052,-1.899192,321.9648,180.6967,0.3653781,0.7554264,0.7710935,-1.436804,333.6561,239.858,27.23967,False,False
60.32,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380036,0.485826,-1.89919,321.9716,180.6873,0.3583652,0.7552972,0.7702587,-1.437027,334.1015,240.0319,27.39408,False,False
60.33111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379689,0.4858733,-1.899151,321.9787,180.6981,0.363032,0.7551673,0.7694515,-1.437365,334.5034,240.1596,27.52297,False,False
60.34222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380042,0.4858708,-1.899161,321.975,180.6823,0.3698491,0.7551538,0.7686479,-1.437569,334.8271,240.2808,27.57611,False,False
60.35334,0.9073585,1,Training,1,1,Flat,2,prepare,0.537962,0.485906,-1.899178,321.9789,180.7002,0.3552747,0.7552127,0.7678916,-1.437972,335.1119,240.3408,27.54887,False,False
60.36444,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379982,0.4859348,-1.899178,321.9736,180.6961,0.3590239,0.7552149,0.7672529,-1.438501,335.3593,240.3812,27.49851,False,False
60.37556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379457,0.485939,-1.899178,321.9651,180.6884,0.3572139,0.7553731,0.7665675,-1.439026,335.5741,240.4026,27.49897,False,False
60.38667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379576,0.4859356,-1.899128,321.9813,180.6985,0.3513296,0.7555568,0.7661518,-1.439641,335.757,240.4463,27.53131,False,False
60.39778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379235,0.4859248,-1.899118,321.9539,180.6801,0.353256,0.7557808,0.7657156,-1.44002,335.9073,240.4726,27.59447,False,False
60.40889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379524,0.4859378,-1.899121,321.9684,180.6948,0.3558731,0.7561814,0.7655791,-1.440644,335.9682,240.4381,27.69273,False,False
60.43111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379345,0.4859076,-1.899134,321.969,180.6972,0.349629,0.7567145,0.7656327,-1.441116,335.9462,240.3757,27.78442,False,False
60.43111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379385,0.4859115,-1.899132,321.9832,180.6992,0.3510926,0.757113,0.7655346,-1.441748,335.9403,240.2731,27.8896,False,False
60.44222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379554,0.4859206,-1.899112,321.9877,180.7051,0.3570532,0.7576954,0.7654749,-1.442608,335.8455,240.0905,28.00934,False,False
60.45333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379382,0.4859058,-1.899092,321.9795,180.687,0.3610452,0.7583011,0.7655478,-1.443331,335.7154,239.8949,28.11011,False,False
60.46445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379546,0.4858791,-1.899127,321.9572,180.6899,0.3578561,0.7588977,0.7655016,-1.444037,335.6206,239.7179,28.18569,False,False
60.47556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379737,0.48588,-1.899114,321.9771,180.6957,0.3568507,0.7594818,0.7656101,-1.444828,335.5114,239.4911,28.23262,False,False
60.48667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379794,0.4858813,-1.899143,321.9734,180.7003,0.3540386,0.7601621,0.7656623,-1.445571,335.4313,239.2758,28.31194,False,False
60.49778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379581,0.485886,-1.899135,321.9749,180.7001,0.3388765,0.7606474,0.7658141,-1.446398,335.3939,239.0878,28.39531,False,False
60.50889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379019,0.4859085,-1.899124,321.9735,180.7032,0.3476067,0.7609912,0.7659049,-1.447199,335.3814,238.9297,28.50996,False,False
60.52,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378877,0.4858992,-1.899136,321.9739,180.6891,0.3557897,0.7613034,0.7659914,-1.447907,335.3857,238.7898,28.63436,False,False
60.53111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378748,0.4858878,-1.899135,321.9753,180.6927,0.3568843,0.7615895,0.7660571,-1.448535,335.3857,238.6821,28.76496,False,False
60.54222,0.9073585,1,Training,1,1,Flat,2,prepare,0.53791,0.4858822,-1.899143,321.9764,180.6997,0.3534782,0.7618585,0.7661843,-1.449171,335.3825,238.5805,28.84873,False,False
60.55333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378602,0.4858746,-1.89915,321.9603,180.6959,0.3531747,0.7620257,0.7664874,-1.449655,335.3607,238.5138,28.85632,False,False
60.57556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378802,0.4858724,-1.899176,321.9743,180.6914,0.3495215,0.7622627,0.7666969,-1.450106,335.3617,238.469,28.8737,False,False
60.57556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378097,0.4858774,-1.899198,321.9775,180.6903,0.3543474,0.7623706,0.7669346,-1.450602,335.3508,238.4141,28.89768,False,False
60.58667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378243,0.485877,-1.899238,321.9848,180.6996,0.350325,0.7624546,0.7671955,-1.451111,335.3406,238.3602,28.9652,False,False
60.59778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378329,0.485848,-1.899236,321.9751,180.6949,0.3506963,0.7626516,0.767435,-1.451598,335.3197,238.2996,29.08239,False,False
60.60889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378743,0.4858406,-1.899239,321.9756,180.6983,0.350131,0.762834,0.7676804,-1.451983,335.2873,238.2221,29.14872,False,False
60.62,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378774,0.4858136,-1.899248,321.9709,180.6968,0.3583115,0.7629366,0.7679245,-1.452304,335.2007,238.1518,29.10597,False,False
60.63111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5378996,0.4858162,-1.899255,321.9731,180.6929,0.3539137,0.7631365,0.7683349,-1.452561,335.1412,238.0865,29.14785,False,False
60.64222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379423,0.4858149,-1.899309,321.9883,180.7016,0.3528665,0.7633724,0.7685837,-1.452919,335.1128,237.9978,29.28208,False,False
60.65334,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379312,0.4857948,-1.899336,321.981,180.69,0.3593071,0.7633815,0.7688984,-1.453308,335.0643,237.9096,29.3672,False,False
60.66445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379778,0.4858257,-1.899456,321.9756,180.6911,0.3473838,0.7635044,0.7692969,-1.453497,335.0237,237.8041,29.43568,False,False
60.67556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380012,0.4858034,-1.899491,321.9801,180.6928,0.3563411,0.7635372,0.7696387,-1.453862,334.9745,237.68,29.51027,False,False
60.68667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379933,0.4858349,-1.899511,321.9786,180.6829,0.369439,0.7637124,0.7699096,-1.454112,334.9239,237.5546,29.62704,False,False
60.69778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380058,0.4858149,-1.89955,321.9663,180.696,0.3518152,0.7638627,0.7702606,-1.454267,334.8378,237.4392,29.74383,False,False
60.70889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380231,0.4858356,-1.899533,321.9766,180.6957,0.3599176,0.7640295,0.7705549,-1.454432,334.7616,237.3232,29.81839,False,False
60.72,0.9073585,1,Training,1,1,Flat,2,prepare,0.538019,0.485813,-1.899579,321.9726,180.6958,0.3559308,0.7641746,0.7707834,-1.454228,334.6265,237.266,29.73925,False,False
60.73111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380586,0.485808,-1.899565,321.9869,180.6896,0.3687016,0.7642289,0.7710879,-1.454065,334.513,237.2053,29.73571,False,False
60.74222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380837,0.4858338,-1.89953,321.9846,180.6914,0.3672934,0.7642976,0.7714226,-1.454039,334.4206,237.1566,29.77422,False,False
60.75333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381178,0.4857969,-1.899564,321.9633,180.6885,0.3665826,0.7646196,0.7716346,-1.453752,334.3553,237.1606,29.80298,False,False
60.76445,0.9073585,1,Training,1,1,Flat,2,prepare,0.538123,0.4858128,-1.899527,321.9679,180.6888,0.3677536,0.7645944,0.7719889,-1.453581,334.2765,237.1508,29.81697,False,False
60.77556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381461,0.4858099,-1.899544,321.9802,180.6932,0.3693717,0.7645609,0.7722799,-1.453226,334.2167,237.1731,29.8161,False,False
60.78667,0.9073585,1,Training,1,1,Flat,2,prepare,0.538162,0.4858161,-1.899554,321.9827,180.6909,0.3741758,0.7645465,0.7726897,-1.452949,334.1493,237.1974,29.84138,False,False
60.79778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381535,0.4857911,-1.899571,321.9687,180.6935,0.3710737,0.7645048,0.7728853,-1.452545,334.0871,237.2502,29.83804,False,False
60.80889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381732,0.4857833,-1.899498,321.9692,180.6942,0.3729023,0.7642948,0.7731526,-1.452098,334.0178,237.3253,29.82689,False,False
60.82,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381811,0.4857677,-1.899507,321.9699,180.6881,0.3733082,0.7642485,0.7735318,-1.451524,333.9437,237.3876,29.78271,False,False
60.83111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381299,0.4857618,-1.899457,321.9689,180.6913,0.368558,0.7639284,0.7738149,-1.450994,333.898,237.5011,29.72694,False,False
60.84222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381406,0.4857491,-1.899427,321.978,180.6905,0.3707108,0.7638599,0.7740694,-1.450383,333.8562,237.6074,29.74842,False,False
60.85334,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380742,0.4857618,-1.899447,321.9628,180.6935,0.3680632,0.7635308,0.774297,-1.449865,333.8305,237.7144,29.77549,False,False
60.86444,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380807,0.485777,-1.899427,321.97,180.6849,0.3644107,0.7634237,0.7744336,-1.449265,333.8822,237.8696,29.84404,False,False
60.87556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380785,0.4857702,-1.899432,321.9706,180.69,0.3667713,0.7630867,0.7746577,-1.448781,333.9814,238.019,29.92712,False,False
60.88667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380604,0.4857813,-1.899423,321.9687,180.6871,0.3734054,0.7627346,0.7747484,-1.448314,334.0878,238.1821,30.05132,False,False
60.89778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380489,0.4857692,-1.899434,321.9578,180.6882,0.372555,0.7622942,0.7750932,-1.447805,334.1692,238.3089,30.12726,False,False
60.90889,0.9073585,1,Training,1,1,Flat,2,prepare,0.538071,0.4857847,-1.899424,321.9681,180.6767,0.3743845,0.7618266,0.775516,-1.447188,334.2003,238.4304,30.14808,False,False
60.92,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381049,0.4857669,-1.899417,321.9729,180.6803,0.379776,0.7612306,0.7761403,-1.446682,334.2235,238.4811,30.14568,False,False
60.93111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381161,0.4857661,-1.899389,321.9744,180.6927,0.3676201,0.7605655,0.7770365,-1.446369,334.269,238.4702,30.21279,False,False
60.94222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381095,0.4857756,-1.899378,321.9651,180.683,0.3742119,0.7602611,0.7779034,-1.446224,334.3546,238.4166,30.36108,False,False
60.95333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381006,0.4857734,-1.899373,321.9815,180.6863,0.3716978,0.7596207,0.778833,-1.446192,334.5231,238.2319,30.77164,False,False
60.96445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381368,0.4857472,-1.899376,321.9678,180.6971,0.3763976,0.7588906,0.7799267,-1.44615,334.6903,238.0216,31.17387,False,False
60.97556,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381335,0.4857178,-1.89936,321.967,180.6822,0.3845935,0.7581774,0.7812259,-1.446205,334.8432,237.7875,31.38798,False,False
60.98667,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381114,0.4857505,-1.899367,321.9663,180.6942,0.374706,0.7574797,0.7827432,-1.446076,335.001,237.5663,31.47684,False,False
60.99778,0.9073585,1,Training,1,1,Flat,2,prepare,0.5381015,0.4857358,-1.899351,321.9781,180.6957,0.367034,0.7569137,0.7843608,-1.446089,335.1786,237.3425,31.5797,False,False
61.00889,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379956,0.4857813,-1.899355,321.9695,180.6768,0.3805134,0.7561167,0.7861201,-1.446167,335.3319,237.1664,31.71836,False,False
61.02,0.9073585,1,Training,1,1,Flat,2,prepare,0.5379998,0.4857654,-1.899347,321.9682,180.683,0.3806682,0.7554804,0.7881982,-1.446111,335.4709,236.9987,31.9067,False,False
61.03111,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380164,0.4857546,-1.899317,321.9678,180.6845,0.3758259,0.7547156,0.7908487,-1.446097,335.6286,236.8099,32.24643,False,False
61.04222,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380432,0.4857578,-1.899361,321.9648,180.6825,0.3842825,0.7538361,0.7936782,-1.446079,335.7602,236.6046,32.76654,False,False
61.05333,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380331,0.48575,-1.899349,321.9752,180.6866,0.3766499,0.7531689,0.7970136,-1.44609,335.8593,236.3901,33.4258,False,False
61.06445,0.9073585,1,Training,1,1,Flat,2,prepare,0.5380458,0.4857651,-1.899397,321.9687,180.6842,0.382619,0.7525537,0.8003194,-1.446149,335.9057,236.1613,34.01577,False,False
