TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
224.0867,1,Training,2,Full Circle,Prepare,,,
229.4089,1,Training,2,Full Circle,ShowPattern,,,
229.4311,1,Training,2,Full Circle,Card,15,,,
231.1867,1,Training,2,Full Circle,Card,25,,,
234.9311,1,Training,2,Full Circle,Card,,15,,
236.3867,1,Training,2,Full Circle,Card,,25,,
239.5756,1,Training,2,Full Circle,Card,6,,,
240.3756,1,Training,2,Full Circle,Card,,6,,
242.2533,1,Training,2,Full Circle,Card,10,,,
243.0311,1,Training,2,Full Circle,Card,,10,,
249.7978,1,Training,2,Full Circle,Card,35,,,
250.8311,1,Training,2,Full Circle,Card,,35,,
250.8311,1,Training,2,Full Circle,Distractor,,,
250.8311,1,Training,2,Full Circle,Task: 7,,,
254.8311,1,Training,2,Full Circle,Task: 3,,,
258.8422,1,Training,2,Full Circle,Task: 6,,,
262.7978,1,Training,2,Full Circle,CardGame,,,,6
262.7978,1,Training,2,Full Circle,Task: 7,,,
265.1756,1,Training,2,Full Circle,CardGame,,,,7
265.1756,1,Training,2,Full Circle,Task: 6,,,
266.6756,1,Training,2,Full Circle,CardGame,,,,6
266.6756,1,Training,2,Full Circle,Task: 8,,,
268.0645,1,Training,2,Full Circle,CardGame,,,,8
268.0645,1,Training,2,Full Circle,Task: 3,,,
270.4644,1,Training,2,Full Circle,CardGame,,,,3
270.4644,1,Training,2,Full Circle,Task: 4,,,
272.8755,1,Training,2,Full Circle,CardGame,,,,4
272.8755,1,Training,2,Full Circle,Task: 4,,,
273.7756,1,Training,2,Full Circle,SelectedCards,,,
277.1645,1,Training,2,Full Circle,Card,,,5,
279.9978,1,Training,2,Full Circle,Card,,,34,
287.4978,1,Training,2,Full Circle,Card,,,2,
293.5089,1,Training,2,Full Circle,Card,,,15,
298.9422,1,Training,2,Full Circle,Card,,,19,
302.9533,1,Training,2,Full Circle,Result,,,
336.3311,2,Training,2,Flat,Prepare,,,
340.8422,2,Training,2,Flat,ShowPattern,,,
340.8644,2,Training,2,Flat,Card,5,,,
341.7422,2,Training,2,Flat,Card,30,,,
342.6978,2,Training,2,Flat,Card,26,,,
342.92,2,Training,2,Flat,Card,1,,,
344.6534,2,Training,2,Flat,Card,,5,,
345.6756,2,Training,2,Flat,Card,,30,,
348.32,2,Training,2,Flat,Card,,1,,
349.1422,2,Training,2,Flat,Card,,26,,
349.8978,2,Training,2,Flat,Card,23,,,
353.3978,2,Training,2,Flat,Card,,23,,
355.8089,2,Training,2,Flat,Distractor,,,
356.6867,2,Training,2,Flat,Task: 7,,,
356.92,2,Training,2,Flat,CardGame,,,,9
356.92,2,Training,2,Flat,Task: 3,,,
359.3089,2,Training,2,Flat,CardGame,,,,3
359.3089,2,Training,2,Flat,Task: 2,,,
361.3978,2,Training,2,Flat,CardGame,,,,2
361.3978,2,Training,2,Flat,Task: 5,,,
362.5533,2,Training,2,Flat,CardGame,,,,5
362.5533,2,Training,2,Flat,Task: 3,,,
363.7422,2,Training,2,Flat,CardGame,,,,3
363.7422,2,Training,2,Flat,Task: 1,,,
366.0533,2,Training,2,Flat,CardGame,,,,1
366.0533,2,Training,2,Flat,Task: 2,,,
367.9644,2,Training,2,Flat,CardGame,,,,2
367.9644,2,Training,2,Flat,Task: 8,,,
369.6978,2,Training,2,Flat,CardGame,,,,8
369.6978,2,Training,2,Flat,Task: 7,,,
372.4311,2,Training,2,Flat,CardGame,,,,7
372.4311,2,Training,2,Flat,Task: 7,,,
374.1645,2,Training,2,Flat,CardGame,,,,7
374.1645,2,Training,2,Flat,Task: 7,,,
375.6311,2,Training,2,Flat,SelectedCards,,,
380.52,2,Training,2,Flat,Card,,,1,
383.3422,2,Training,2,Flat,Card,,,5,
386.3089,2,Training,2,Flat,Card,,,30,
389.0533,2,Training,2,Flat,Card,,,23,
393.8867,2,Training,2,Flat,Card,,,26,
396.8422,2,Training,2,Flat,Result,,,
410.72,3,1,2,Full Circle,Prepare,,,
416.7867,3,1,2,Full Circle,ShowPattern,,,
417.6311,3,1,2,Full Circle,Card,0,,,
418.9867,3,1,2,Full Circle,Card,,0,,
419.8867,3,1,2,Full Circle,Card,16,,,
421.1089,3,1,2,Full Circle,Card,,16,,
421.6311,3,1,2,Full Circle,Card,6,,,
422.7422,3,1,2,Full Circle,Card,,6,,
423.4311,3,1,2,Full Circle,Card,20,,,
424.1756,3,1,2,Full Circle,Card,,20,,
424.9978,3,1,2,Full Circle,Card,34,,,
425.8311,3,1,2,Full Circle,Card,,34,,
431.7534,3,1,2,Full Circle,Distractor,,,
431.7534,3,1,2,Full Circle,Task: 6,,,
434.8756,3,1,2,Full Circle,CardGame,,,,6
434.8756,3,1,2,Full Circle,Task: 1,,,
436.2645,3,1,2,Full Circle,CardGame,,,,1
436.2645,3,1,2,Full Circle,Task: 7,,,
438.1645,3,1,2,Full Circle,CardGame,,,,7
438.1645,3,1,2,Full Circle,Task: 6,,,
439.7311,3,1,2,Full Circle,CardGame,,,,6
