0,6,8,35,15,
24,14,4,21,7,
1,6,34,26,11,
25,2,30,21,7,
1,26,23,8,17,
25,27,17,20,11,
2,27,9,17,35,
13,15,31,22,5,
2,27,21,35,17,
1,26,6,21,23,
2,5,30,21,35,
12,13,14,21,35,
2,16,22,6,24,
12,2,21,8,15,
14,21,35,29,6,
1,14,7,22,16,
13,6,9,34,5,
0,26,18,34,4,
