TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
150.12,1,Training,6,Full Circle,Prepare,,,
168.6867,1,Training,6,Full Circle,ShowPattern,,,
169.2867,1,Training,6,Full Circle,Card,15,,,
170.6644,1,Training,6,Full Circle,Card,25,,,
173.2645,1,Training,6,Full Circle,Card,10,,,
176.2756,1,Training,6,Full Circle,Card,6,,,
186.4644,1,Training,6,Full Circle,Card,,15,,
188.3756,1,Training,6,Full Circle,Card,,25,,
189.9644,1,Training,6,Full Circle,Card,,10,,
191.4978,1,Training,6,Full Circle,Card,,6,,
199.2978,1,Training,6,Full Circle,Card,35,,,
200.0645,1,Training,6,Full Circle,Card,,35,,
200.0645,1,Training,6,Full Circle,Distractor,,,
200.0645,1,Training,6,Full Circle,Task: 4,,,
204.0645,1,Training,6,Full Circle,Task: 3,,,
206.3867,1,Training,6,Full Circle,CardGame,,,,4
206.3867,1,Training,6,Full Circle,Task: 8,,,
209.5422,1,Training,6,Full Circle,CardGame,,,,8
209.5422,1,Training,6,Full Circle,Task: 8,,,
211.7422,1,Training,6,Full Circle,CardGame,,,,8
211.7422,1,Training,6,Full Circle,Task: 7,,,
214.8089,1,Training,6,Full Circle,CardGame,,,,7
214.8089,1,Training,6,Full Circle,Task: 1,,,
217.6644,1,Training,6,Full Circle,CardGame,,,,1
217.6644,1,Training,6,Full Circle,Task: 8,,,
220.9533,1,Training,6,Full Circle,CardGame,,,,8
220.9533,1,Training,6,Full Circle,Task: 3,,,
223.02,1,Training,6,Full Circle,SelectedCards,,,
231.1644,1,Training,6,Full Circle,Card,,,2,
236.42,1,Training,6,Full Circle,Card,,,35,
242.4422,1,Training,6,Full Circle,Card,,,8,
247.3089,1,Training,6,Full Circle,Card,,,30,
255.1422,1,Training,6,Full Circle,Card,,,27,
258.5867,1,Training,6,Full Circle,Result,,,
277.9756,2,Training,6,Flat,Prepare,,,
282.4978,2,Training,6,Flat,ShowPattern,,,
282.52,2,Training,6,Flat,Card,5,,,
283.3755,2,Training,6,Flat,Card,30,,,
283.9756,2,Training,6,Flat,Card,26,,,
284.02,2,Training,6,Flat,Card,1,,,
287.4089,2,Training,6,Flat,Card,,1,,
288.7756,2,Training,6,Flat,Card,,26,,
292.7978,2,Training,6,Flat,Card,,5,,
294.72,2,Training,6,Flat,Card,23,,,
294.7645,2,Training,6,Flat,Card,,30,,
297.1645,2,Training,6,Flat,Card,,23,,
297.4533,2,Training,6,Flat,Distractor,,,
300.3422,2,Training,6,Flat,Task: 7,,,
303.4756,2,Training,6,Flat,CardGame,,,,7
303.4756,2,Training,6,Flat,Task: 8,,,
305.7756,2,Training,6,Flat,CardGame,,,,8
305.7756,2,Training,6,Flat,Task: 4,,,
308.3533,2,Training,6,Flat,CardGame,,,,4
308.3533,2,Training,6,Flat,Task: 6,,,
310.1867,2,Training,6,Flat,CardGame,,,,6
310.1867,2,Training,6,Flat,Task: 7,,,
311.7756,2,Training,6,Flat,CardGame,,,,7
311.7756,2,Training,6,Flat,Task: 3,,,
314.42,2,Training,6,Flat,CardGame,,,,3
314.42,2,Training,6,Flat,Task: 1,,,
315.2978,2,Training,6,Flat,SelectedCards,,,
319.6311,2,Training,6,Flat,Card,,,1,
322.9311,2,Training,6,Flat,Card,,,26,
325.7645,2,Training,6,Flat,Card,,,5,
326.6756,2,Training,6,Flat,Card,,,30,
328.9978,2,Training,6,Flat,Card,,,23,
335.2756,2,Training,6,Flat,Result,,,
350.0645,3,1,6,Full Circle,Prepare,,,
353.2089,3,1,6,Full Circle,ShowPattern,,,
354.0645,3,1,6,Full Circle,Card,0,,,
355.5645,3,1,6,Full Circle,Card,,0,,
356.9533,3,1,6,Full Circle,Card,16,,,
357.5756,3,1,6,Full Circle,Card,,16,,
358.3311,3,1,6,Full Circle,Card,6,,,
359.0867,3,1,6,Full Circle,Card,,6,,
359.5756,3,1,6,Full Circle,Card,20,,,
360.5978,3,1,6,Full Circle,Card,,20,,
361.0645,3,1,6,Full Circle,Card,34,,,
362.1311,3,1,6,Full Circle,Card,,34,,
368.1756,3,1,6,Full Circle,Distractor,,,
368.1756,3,1,6,Full Circle,Task: 7,,,
369.8755,3,1,6,Full Circle,CardGame,,,,7
369.8755,3,1,6,Full Circle,Task: 5,,,
371.6311,3,1,6,Full Circle,CardGame,,,,5
371.6311,3,1,6,Full Circle,Task: 4,,,
373.2422,3,1,6,Full Circle,CardGame,,,,4
373.2422,3,1,6,Full Circle,Task: 6,,,
375.2645,3,1,6,Full Circle,CardGame,,,,6
375.2645,3,1,6,Full Circle,Task: 8,,,
377.4978,3,1,6,Full Circle,CardGame,,,,8
377.4978,3,1,6,Full Circle,Task: 8,,,
379.0089,3,1,6,Full Circle,CardGame,,,,8
379.0089,3,1,6,Full Circle,Task: 2,,,
383.02,3,1,6,Full Circle,Task: 3,,,
384.6645,3,1,6,Full Circle,CardGame,,,,3
384.6645,3,1,6,Full Circle,Task: 1,,,
387.12,3,1,6,Full Circle,SelectedCards,,,
389.3644,3,1,6,Full Circle,Card,,,0,
394.8533,3,1,6,Full Circle,Card,,,6,
400.6534,3,1,6,Full Circle,Card,,,8,
