ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
12,3,1,Full Circle,5,2,0.7658445,3.220496,5.919224,7.240735,16.01485,2.798603,5.542193,6.841364,8.496073,16.96985
12,4,2,Flat,5,3,0.02191589,1.143758,2.398313,2.486358,2.541973,9.451269,10.50616,11.50588,13.1718,13.77144
12,5,3,Full Circle,5,1,0.02198262,0.02198262,3.1988,8.296961,9.229704,4.120699,5.242319,6.441595,9.37354,10.17335
12,6,4,Flat,5,2,0.7333304,1.388583,1.399627,6.475034,6.930623,9.973821,10.57308,10.80656,12.6724,13.77172
12,7,5,Full Circle,5,2,0.7394789,0.7948416,2.532245,7.974437,9.604911,4.598391,5.342044,7.041179,8.973665,10.53967
12,8,6,Flat,5,4,0.0225206,0.8219047,1.587916,1.67657,6.508272,14.38027,14.79353,14.84883,15.67068,16.31526
12,9,7,Full Circle,5,1,0.02257867,3.576535,6.174882,8.385425,8.485279,7.34144,7.985513,11.89552,12.98368,14.87108
12,10,8,Flat,5,4,0.02414996,0.8661357,1.587966,1.74347,8.929227,12.91654,13.34926,14.39294,14.67118,14.92485
12,11,9,Full Circle,5,1,0.9896905,2.022603,9.742093,12.14026,13.93819,3.833016,5.910367,11.05139,13.09767,14.48419
12,12,10,Flat,5,4,0.0222476,0.6457637,0.7240788,13.15192,13.23016,5.766163,9.142426,13.97345,14.97299,15.82871
12,13,11,Full Circle,5,3,0.7890554,1.566156,10.89515,12.88316,14.67138,8.06312,9.771619,12.57245,14.00469,16.0039
12,14,12,Flat,5,3,0.09509205,0.955412,1.011144,9.940046,10.00658,5.686392,7.296806,9.484906,11.91689,12.61641
12,15,13,Full Circle,5,1,0.02199962,4.265178,7.085694,9.362628,15.75954,13.46159,13.92722,14.76034,15.18237,16.34836
12,16,14,Flat,5,3,0.5857079,0.6544573,6.386226,6.408425,6.419486,4.387355,5.642001,10.85118,12.31682,13.44999
12,17,15,Full Circle,5,0,0.02247248,0.7779536,8.37411,13.10506,14.91544,3.609996,6.297892,12.58305,13.82709,15.78203
12,18,16,Flat,5,2,0.02663713,0.3737417,0.8090916,12.6284,12.72848,5.676053,7.032062,8.2078,13.78348,15.42724
12,19,17,Full Circle,5,1,1.421979,5.364654,12.49458,13.48294,14.28251,4.131518,7.119944,8.851835,13.13842,14.20507
12,20,18,Flat,5,5,0.02280323,0.8665073,0.977377,6.486509,6.563873,4.764901,5.519765,10.38426,12.87217,13.972
