16,18,25,22,0,
24,14,22,4,29,
15,22,0,26,35,
25,2,17,22,9,
26,28,13,22,33,
25,27,17,7,23,
34,26,2,17,10,
0,22,14,31,6,
13,3,18,8,23,
1,26,35,21,7,
28,25,18,8,22,
14,12,33,9,19,
27,3,24,17,8,
34,9,19,0,25,
26,3,33,20,7,
0,14,28,35,19,
24,4,9,33,18,
0,25,29,20,10,
