TimeSinceStart,TrialNo,TrialID,ParticipantID,Layout,Info,CardSeen,CardSelected,CardAnswered,CardPlayed
128.4644,1,Training,9,Flat,Prepare,,,
132.42,1,Training,9,Flat,ShowPattern,,,
132.4422,1,Training,9,Flat,Card,5,,,
133.7756,1,Training,9,Flat,Card,30,,,
134.8644,1,Training,9,Flat,Card,26,,,
134.9422,1,Training,9,Flat,Card,1,,,
141.12,1,Training,9,Flat,Card,23,,,
152.52,1,Training,9,Flat,Card,,1,,
153.5978,1,Training,9,Flat,Card,,26,,
155.7645,1,Training,9,Flat,Card,,5,,
157.4756,1,Training,9,Flat,Card,,30,,
160.2978,1,Training,9,Flat,Card,,23,,
160.2978,1,Training,9,Flat,Distractor,,,
162.3867,1,Training,9,Flat,Task: 2,,,
162.3978,1,Training,9,Flat,CardGame,,,,9
162.3978,1,Training,9,Flat,Task: 1,,,
166.4089,1,Training,9,Flat,Task: 6,,,
170.42,1,Training,9,Flat,Task: 2,,,
173.9422,1,Training,9,Flat,CardGame,,,,2
173.9422,1,Training,9,Flat,Task: 7,,,
177.1644,1,Training,9,Flat,CardGame,,,,7
177.1644,1,Training,9,Flat,Task: 3,,,
179.3756,1,Training,9,Flat,CardGame,,,,3
179.3756,1,Training,9,Flat,Task: 1,,,
181.2089,1,Training,9,Flat,CardGame,,,,1
181.2089,1,Training,9,Flat,Task: 6,,,
183.6756,1,Training,9,Flat,CardGame,,,,6
183.6756,1,Training,9,Flat,Task: 4,,,
185.2756,1,Training,9,Flat,CardGame,,,,4
185.2756,1,Training,9,Flat,Task: 5,,,
187.2089,1,Training,9,Flat,CardGame,,,,5
187.2089,1,Training,9,Flat,Task: 4,,,
188.8311,1,Training,9,Flat,CardGame,,,,4
188.8311,1,Training,9,Flat,Task: 4,,,
189.3311,1,Training,9,Flat,SelectedCards,,,
194.72,1,Training,9,Flat,Card,,,23,
199.5533,1,Training,9,Flat,Card,,,5,
200.8978,1,Training,9,Flat,Card,,,30,
205.1867,1,Training,9,Flat,Card,,,26,
206.22,1,Training,9,Flat,Card,,,1,
211.4978,1,Training,9,Flat,Result,,,
225.4422,2,Training,9,Full Circle,Prepare,,,
227.1533,2,Training,9,Full Circle,ShowPattern,,,
227.1756,2,Training,9,Full Circle,Card,15,,,
228.6422,2,Training,9,Full Circle,Card,6,,,
230.2867,2,Training,9,Full Circle,Card,10,,,
232.6089,2,Training,9,Full Circle,Card,,6,,
234.0756,2,Training,9,Full Circle,Card,,15,,
235.0978,2,Training,9,Full Circle,Card,25,,,
236.3311,2,Training,9,Full Circle,Card,,25,,
236.7645,2,Training,9,Full Circle,Card,35,,,
237.9422,2,Training,9,Full Circle,Card,,35,,
239.9089,2,Training,9,Full Circle,Card,,10,,
242.12,2,Training,9,Full Circle,Distractor,,,
242.12,2,Training,9,Full Circle,Task: 5,,,
